T,M,LW,LW_t,LW_heat,T_k
47.97979798,3.939393939,NaN,NaN,#VALUE!,320.979798
47.97979798,4.005050505,NaN,NaN,#VALUE!,320.979798
47.97979798,4.070707071,NaN,NaN,#VALUE!,320.979798
47.97979798,4.136363636,NaN,NaN,#VALUE!,320.979798
47.97979798,4.202020202,NaN,NaN,#VALUE!,320.979798
47.97979798,4.267676768,NaN,NaN,#VALUE!,320.979798
47.97979798,4.333333333,NaN,NaN,#VALUE!,320.979798
47.97979798,4.398989899,NaN,NaN,#VALUE!,320.979798
47.97979798,4.464646465,NaN,NaN,#VALUE!,320.979798
47.97979798,4.53030303,NaN,NaN,#VALUE!,320.979798
47.97979798,4.595959596,NaN,NaN,#VALUE!,320.979798
47.97979798,4.661616162,NaN,NaN,#VALUE!,320.979798
47.97979798,4.727272727,NaN,NaN,#VALUE!,320.979798
47.97979798,4.792929293,NaN,NaN,#VALUE!,320.979798
47.97979798,4.858585859,NaN,NaN,#VALUE!,320.979798
47.97979798,4.924242424,NaN,NaN,#VALUE!,320.979798
47.97979798,4.98989899,NaN,NaN,#VALUE!,320.979798
47.97979798,5.055555556,NaN,NaN,#VALUE!,320.979798
47.97979798,5.121212121,NaN,NaN,#VALUE!,320.979798
47.97979798,5.186868687,NaN,NaN,#VALUE!,320.979798
47.97979798,5.252525253,NaN,NaN,#VALUE!,320.979798
47.97979798,5.318181818,NaN,NaN,#VALUE!,320.979798
47.97979798,5.383838384,NaN,NaN,#VALUE!,320.979798
47.97979798,5.449494949,NaN,NaN,#VALUE!,320.979798
47.97979798,5.515151515,NaN,NaN,#VALUE!,320.979798
47.97979798,5.580808081,NaN,NaN,#VALUE!,320.979798
47.97979798,5.646464646,NaN,NaN,#VALUE!,320.979798
47.97979798,5.712121212,NaN,NaN,#VALUE!,320.979798
47.97979798,5.777777778,NaN,NaN,#VALUE!,320.979798
47.97979798,5.843434343,NaN,NaN,#VALUE!,320.979798
47.97979798,5.909090909,NaN,NaN,#VALUE!,320.979798
47.97979798,5.974747475,NaN,NaN,#VALUE!,320.979798
47.97979798,6.04040404,NaN,NaN,#VALUE!,320.979798
47.97979798,6.106060606,NaN,NaN,#VALUE!,320.979798
47.97979798,6.171717172,NaN,NaN,#VALUE!,320.979798
47.97979798,6.237373737,NaN,NaN,#VALUE!,320.979798
47.97979798,6.303030303,NaN,NaN,#VALUE!,320.979798
47.97979798,6.368686869,NaN,NaN,#VALUE!,320.979798
47.97979798,6.434343434,NaN,NaN,#VALUE!,320.979798
47.97979798,6.5,NaN,NaN,#VALUE!,320.979798
47.47474747,0,0,2.861990365,2.861990365,320.4747475
47.47474747,0.065656566,0.48,3.341990365,3.341990365,320.4747475
47.47474747,0.131313131,1,3.861990365,3.861990365,320.4747475
47.47474747,0.196969697,1.55,4.411990365,4.411990365,320.4747475
47.47474747,0.262626263,2.13,4.991990365,4.991990365,320.4747475
47.47474747,0.328282828,2.72,5.581990365,5.581990365,320.4747475
47.47474747,0.393939394,3.33,6.191990365,6.191990365,320.4747475
47.47474747,0.45959596,3.94,6.801990365,6.801990365,320.4747475
47.47474747,0.525252525,4.56,7.421990365,7.421990365,320.4747475
47.47474747,0.590909091,5.17,8.031990365,8.031990365,320.4747475
47.47474747,0.656565657,5.77,8.631990365,8.631990365,320.4747475
47.47474747,0.722222222,6.34,9.201990365,9.201990365,320.4747475
47.47474747,0.787878788,6.88,9.741990365,9.741990365,320.4747475
47.47474747,0.853535354,7.38,10.24199036,10.24199036,320.4747475
47.47474747,0.919191919,7.82,10.68199036,10.68199036,320.4747475
47.47474747,0.984848485,8.19,11.05199036,11.05199036,320.4747475
47.47474747,1.050505051,8.47,11.33199036,11.33199036,320.4747475
47.47474747,1.116161616,8.63,11.49199036,11.49199036,320.4747475
47.47474747,1.181818182,8.66,11.52199036,11.52199036,320.4747475
47.47474747,1.247474747,8.51,11.37199036,11.37199036,320.4747475
47.47474747,1.313131313,8.16,11.02199036,11.02199036,320.4747475
47.47474747,1.378787879,7.57,10.43199036,10.43199036,320.4747475
47.47474747,1.444444444,6.68,9.541990365,9.541990365,320.4747475
47.47474747,1.51010101,5.43,8.291990365,8.291990365,320.4747475
47.47474747,1.575757576,3.76,6.621990365,6.621990365,320.4747475
47.47474747,1.641414141,1.58,4.441990365,4.441990365,320.4747475
47.47474747,1.707070707,NaN,NaN,#VALUE!,320.4747475
47.47474747,1.772727273,NaN,NaN,#VALUE!,320.4747475
47.47474747,1.838383838,NaN,NaN,#VALUE!,320.4747475
47.47474747,1.904040404,NaN,NaN,#VALUE!,320.4747475
47.47474747,1.96969697,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.035353535,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.101010101,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.166666667,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.232323232,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.297979798,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.363636364,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.429292929,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.494949495,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.560606061,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.626262626,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.691919192,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.757575758,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.823232323,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.888888889,NaN,NaN,#VALUE!,320.4747475
47.47474747,2.954545455,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.02020202,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.085858586,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.151515152,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.217171717,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.282828283,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.348484848,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.414141414,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.47979798,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.545454545,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.611111111,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.676767677,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.742424242,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.808080808,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.873737374,NaN,NaN,#VALUE!,320.4747475
47.47474747,3.939393939,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.005050505,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.070707071,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.136363636,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.202020202,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.267676768,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.333333333,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.398989899,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.464646465,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.53030303,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.595959596,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.661616162,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.727272727,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.792929293,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.858585859,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.924242424,NaN,NaN,#VALUE!,320.4747475
47.47474747,4.98989899,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.055555556,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.121212121,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.186868687,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.252525253,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.318181818,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.383838384,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.449494949,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.515151515,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.580808081,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.646464646,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.712121212,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.777777778,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.843434343,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.909090909,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.974747475,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.04040404,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.106060606,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.171717172,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.237373737,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.303030303,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.368686869,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.434343434,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.5,NaN,NaN,#VALUE!,320.4747475
46.96969697,0,0,2.721675739,2.721675739,319.969697
46.96969697,0.065656566,0.48,3.201675739,3.201675739,319.969697
46.96969697,0.131313131,1,3.721675739,3.721675739,319.969697
46.96969697,0.196969697,1.55,4.271675739,4.271675739,319.969697
46.96969697,0.262626263,2.12,4.841675739,4.841675739,319.969697
46.96969697,0.328282828,2.72,5.441675739,5.441675739,319.969697
46.96969697,0.393939394,3.33,6.051675739,6.051675739,319.969697
46.96969697,0.45959596,3.94,6.661675739,6.661675739,319.969697
46.96969697,0.525252525,4.56,7.281675739,7.281675739,319.969697
46.96969697,0.590909091,5.16,7.881675739,7.881675739,319.969697
46.96969697,0.656565657,5.76,8.481675739,8.481675739,319.969697
46.96969697,0.722222222,6.33,9.051675739,9.051675739,319.969697
46.96969697,0.787878788,6.87,9.591675739,9.591675739,319.969697
46.96969697,0.853535354,7.37,10.09167574,10.09167574,319.969697
46.96969697,0.919191919,7.81,10.53167574,10.53167574,319.969697
46.96969697,0.984848485,8.18,10.90167574,10.90167574,319.969697
46.96969697,1.050505051,8.45,11.17167574,11.17167574,319.969697
46.96969697,1.116161616,8.62,11.34167574,11.34167574,319.969697
46.96969697,1.181818182,8.64,11.36167574,11.36167574,319.969697
46.96969697,1.247474747,8.5,11.22167574,11.22167574,319.969697
46.96969697,1.313131313,8.15,10.87167574,10.87167574,319.969697
46.96969697,1.378787879,7.55,10.27167574,10.27167574,319.969697
46.96969697,1.444444444,6.66,9.381675739,9.381675739,319.969697
46.96969697,1.51010101,5.41,8.131675739,8.131675739,319.969697
46.96969697,1.575757576,3.74,6.461675739,6.461675739,319.969697
46.96969697,1.641414141,1.56,4.281675739,4.281675739,319.969697
46.96969697,1.707070707,NaN,NaN,#VALUE!,319.969697
46.96969697,1.772727273,NaN,NaN,#VALUE!,319.969697
46.96969697,1.838383838,NaN,NaN,#VALUE!,319.969697
46.96969697,1.904040404,NaN,NaN,#VALUE!,319.969697
46.96969697,1.96969697,NaN,NaN,#VALUE!,319.969697
46.96969697,2.035353535,NaN,NaN,#VALUE!,319.969697
46.96969697,2.101010101,NaN,NaN,#VALUE!,319.969697
46.96969697,2.166666667,NaN,NaN,#VALUE!,319.969697
46.96969697,2.232323232,NaN,NaN,#VALUE!,319.969697
46.96969697,2.297979798,NaN,NaN,#VALUE!,319.969697
46.96969697,2.363636364,NaN,NaN,#VALUE!,319.969697
46.96969697,2.429292929,NaN,NaN,#VALUE!,319.969697
46.96969697,2.494949495,NaN,NaN,#VALUE!,319.969697
46.96969697,2.560606061,NaN,NaN,#VALUE!,319.969697
46.96969697,2.626262626,NaN,NaN,#VALUE!,319.969697
46.96969697,2.691919192,NaN,NaN,#VALUE!,319.969697
46.96969697,2.757575758,NaN,NaN,#VALUE!,319.969697
46.96969697,2.823232323,NaN,NaN,#VALUE!,319.969697
46.96969697,2.888888889,NaN,NaN,#VALUE!,319.969697
46.96969697,2.954545455,NaN,NaN,#VALUE!,319.969697
46.96969697,3.02020202,NaN,NaN,#VALUE!,319.969697
46.96969697,3.085858586,NaN,NaN,#VALUE!,319.969697
46.96969697,3.151515152,NaN,NaN,#VALUE!,319.969697
46.96969697,3.217171717,NaN,NaN,#VALUE!,319.969697
46.96969697,3.282828283,NaN,NaN,#VALUE!,319.969697
46.96969697,3.348484848,NaN,NaN,#VALUE!,319.969697
46.96969697,3.414141414,NaN,NaN,#VALUE!,319.969697
46.96969697,3.47979798,NaN,NaN,#VALUE!,319.969697
46.96969697,3.545454545,NaN,NaN,#VALUE!,319.969697
46.96969697,3.611111111,NaN,NaN,#VALUE!,319.969697
46.96969697,3.676767677,NaN,NaN,#VALUE!,319.969697
46.96969697,3.742424242,NaN,NaN,#VALUE!,319.969697
46.96969697,3.808080808,NaN,NaN,#VALUE!,319.969697
46.96969697,3.873737374,NaN,NaN,#VALUE!,319.969697
46.96969697,3.939393939,NaN,NaN,#VALUE!,319.969697
46.96969697,4.005050505,NaN,NaN,#VALUE!,319.969697
46.96969697,4.070707071,NaN,NaN,#VALUE!,319.969697
46.96969697,4.136363636,NaN,NaN,#VALUE!,319.969697
46.96969697,4.202020202,NaN,NaN,#VALUE!,319.969697
46.96969697,4.267676768,NaN,NaN,#VALUE!,319.969697
46.96969697,4.333333333,NaN,NaN,#VALUE!,319.969697
46.96969697,4.398989899,NaN,NaN,#VALUE!,319.969697
46.96969697,4.464646465,NaN,NaN,#VALUE!,319.969697
46.96969697,4.53030303,NaN,NaN,#VALUE!,319.969697
46.96969697,4.595959596,NaN,NaN,#VALUE!,319.969697
46.96969697,4.661616162,NaN,NaN,#VALUE!,319.969697
46.96969697,4.727272727,NaN,NaN,#VALUE!,319.969697
46.96969697,4.792929293,NaN,NaN,#VALUE!,319.969697
46.96969697,4.858585859,NaN,NaN,#VALUE!,319.969697
46.96969697,4.924242424,NaN,NaN,#VALUE!,319.969697
46.96969697,4.98989899,NaN,NaN,#VALUE!,319.969697
46.96969697,5.055555556,NaN,NaN,#VALUE!,319.969697
46.96969697,5.121212121,NaN,NaN,#VALUE!,319.969697
46.96969697,5.186868687,NaN,NaN,#VALUE!,319.969697
46.96969697,5.252525253,NaN,NaN,#VALUE!,319.969697
46.96969697,5.318181818,NaN,NaN,#VALUE!,319.969697
46.96969697,5.383838384,NaN,NaN,#VALUE!,319.969697
46.96969697,5.449494949,NaN,NaN,#VALUE!,319.969697
46.96969697,5.515151515,NaN,NaN,#VALUE!,319.969697
46.96969697,5.580808081,NaN,NaN,#VALUE!,319.969697
46.96969697,5.646464646,NaN,NaN,#VALUE!,319.969697
46.96969697,5.712121212,NaN,NaN,#VALUE!,319.969697
46.96969697,5.777777778,NaN,NaN,#VALUE!,319.969697
46.96969697,5.843434343,NaN,NaN,#VALUE!,319.969697
46.96969697,5.909090909,NaN,NaN,#VALUE!,319.969697
46.96969697,5.974747475,NaN,NaN,#VALUE!,319.969697
46.96969697,6.04040404,NaN,NaN,#VALUE!,319.969697
46.96969697,6.106060606,NaN,NaN,#VALUE!,319.969697
46.96969697,6.171717172,NaN,NaN,#VALUE!,319.969697
46.96969697,6.237373737,NaN,NaN,#VALUE!,319.969697
46.96969697,6.303030303,NaN,NaN,#VALUE!,319.969697
46.96969697,6.368686869,NaN,NaN,#VALUE!,319.969697
46.96969697,6.434343434,NaN,NaN,#VALUE!,319.969697
46.96969697,6.5,NaN,NaN,#VALUE!,319.969697
46.46464646,0,0,2.584718236,2.584718236,319.4646465
46.46464646,0.065656566,0.48,3.064718236,3.064718236,319.4646465
46.46464646,0.131313131,1,3.584718236,3.584718236,319.4646465
46.46464646,0.196969697,1.55,4.134718236,4.134718236,319.4646465
46.46464646,0.262626263,2.12,4.704718236,4.704718236,319.4646465
46.46464646,0.328282828,2.72,5.304718236,5.304718236,319.4646465
46.46464646,0.393939394,3.32,5.904718236,5.904718236,319.4646465
46.46464646,0.45959596,3.94,6.524718236,6.524718236,319.4646465
46.46464646,0.525252525,4.55,7.134718236,7.134718236,319.4646465
46.46464646,0.590909091,5.16,7.744718236,7.744718236,319.4646465
46.46464646,0.656565657,5.75,8.334718236,8.334718236,319.4646465
46.46464646,0.722222222,6.32,8.904718236,8.904718236,319.4646465
46.46464646,0.787878788,6.86,9.444718236,9.444718236,319.4646465
46.46464646,0.853535354,7.36,9.944718236,9.944718236,319.4646465
46.46464646,0.919191919,7.8,10.38471824,10.38471824,319.4646465
46.46464646,0.984848485,8.17,10.75471824,10.75471824,319.4646465
46.46464646,1.050505051,8.44,11.02471824,11.02471824,319.4646465
46.46464646,1.116161616,8.6,11.18471824,11.18471824,319.4646465
46.46464646,1.181818182,8.63,11.21471824,11.21471824,319.4646465
46.46464646,1.247474747,8.48,11.06471824,11.06471824,319.4646465
46.46464646,1.313131313,8.13,10.71471824,10.71471824,319.4646465
46.46464646,1.378787879,7.53,10.11471824,10.11471824,319.4646465
46.46464646,1.444444444,6.64,9.224718236,9.224718236,319.4646465
46.46464646,1.51010101,5.39,7.974718236,7.974718236,319.4646465
46.46464646,1.575757576,3.71,6.294718236,6.294718236,319.4646465
46.46464646,1.641414141,1.53,4.114718236,4.114718236,319.4646465
46.46464646,1.707070707,NaN,NaN,#VALUE!,319.4646465
46.46464646,1.772727273,NaN,NaN,#VALUE!,319.4646465
46.46464646,1.838383838,NaN,NaN,#VALUE!,319.4646465
46.46464646,1.904040404,NaN,NaN,#VALUE!,319.4646465
46.46464646,1.96969697,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.035353535,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.101010101,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.166666667,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.232323232,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.297979798,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.363636364,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.429292929,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.494949495,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.560606061,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.626262626,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.691919192,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.757575758,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.823232323,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.888888889,NaN,NaN,#VALUE!,319.4646465
46.46464646,2.954545455,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.02020202,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.085858586,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.151515152,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.217171717,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.282828283,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.348484848,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.414141414,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.47979798,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.545454545,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.611111111,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.676767677,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.742424242,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.808080808,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.873737374,NaN,NaN,#VALUE!,319.4646465
46.46464646,3.939393939,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.005050505,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.070707071,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.136363636,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.202020202,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.267676768,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.333333333,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.398989899,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.464646465,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.53030303,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.595959596,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.661616162,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.727272727,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.792929293,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.858585859,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.924242424,NaN,NaN,#VALUE!,319.4646465
46.46464646,4.98989899,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.055555556,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.121212121,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.186868687,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.252525253,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.318181818,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.383838384,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.449494949,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.515151515,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.580808081,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.646464646,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.712121212,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.777777778,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.843434343,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.909090909,NaN,NaN,#VALUE!,319.4646465
46.46464646,5.974747475,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.04040404,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.106060606,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.171717172,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.237373737,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.303030303,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.368686869,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.434343434,NaN,NaN,#VALUE!,319.4646465
46.46464646,6.5,NaN,NaN,#VALUE!,319.4646465
45.95959596,0,0,2.451123272,2.451123272,318.959596
45.95959596,0.065656566,0.48,2.931123272,2.931123272,318.959596
45.95959596,0.131313131,1,3.451123272,3.451123272,318.959596
45.95959596,0.196969697,1.54,3.991123272,3.991123272,318.959596
45.95959596,0.262626263,2.12,4.571123272,4.571123272,318.959596
45.95959596,0.328282828,2.71,5.161123272,5.161123272,318.959596
45.95959596,0.393939394,3.32,5.771123272,5.771123272,318.959596
45.95959596,0.45959596,3.93,6.381123272,6.381123272,318.959596
45.95959596,0.525252525,4.54,6.991123272,6.991123272,318.959596
45.95959596,0.590909091,5.15,7.601123272,7.601123272,318.959596
45.95959596,0.656565657,5.75,8.201123272,8.201123272,318.959596
45.95959596,0.722222222,6.32,8.771123272,8.771123272,318.959596
45.95959596,0.787878788,6.86,9.311123272,9.311123272,318.959596
45.95959596,0.853535354,7.35,9.801123272,9.801123272,318.959596
45.95959596,0.919191919,7.79,10.24112327,10.24112327,318.959596
45.95959596,0.984848485,8.15,10.60112327,10.60112327,318.959596
45.95959596,1.050505051,8.43,10.88112327,10.88112327,318.959596
45.95959596,1.116161616,8.59,11.04112327,11.04112327,318.959596
45.95959596,1.181818182,8.61,11.06112327,11.06112327,318.959596
45.95959596,1.247474747,8.46,10.91112327,10.91112327,318.959596
45.95959596,1.313131313,8.11,10.56112327,10.56112327,318.959596
45.95959596,1.378787879,7.51,9.961123272,9.961123272,318.959596
45.95959596,1.444444444,6.62,9.071123272,9.071123272,318.959596
45.95959596,1.51010101,5.37,7.821123272,7.821123272,318.959596
45.95959596,1.575757576,3.69,6.141123272,6.141123272,318.959596
45.95959596,1.641414141,1.5,3.951123272,3.951123272,318.959596
45.95959596,1.707070707,NaN,NaN,#VALUE!,318.959596
45.95959596,1.772727273,NaN,NaN,#VALUE!,318.959596
45.95959596,1.838383838,NaN,NaN,#VALUE!,318.959596
45.95959596,1.904040404,NaN,NaN,#VALUE!,318.959596
45.95959596,1.96969697,NaN,NaN,#VALUE!,318.959596
45.95959596,2.035353535,NaN,NaN,#VALUE!,318.959596
45.95959596,2.101010101,NaN,NaN,#VALUE!,318.959596
45.95959596,2.166666667,NaN,NaN,#VALUE!,318.959596
45.95959596,2.232323232,NaN,NaN,#VALUE!,318.959596
45.95959596,2.297979798,NaN,NaN,#VALUE!,318.959596
45.95959596,2.363636364,NaN,NaN,#VALUE!,318.959596
45.95959596,2.429292929,NaN,NaN,#VALUE!,318.959596
45.95959596,2.494949495,NaN,NaN,#VALUE!,318.959596
