T,T_k,M,LW,LW_h,LW_t
19.6969697,292.8469697,2.626262626,10.43,0.257117833,10.683395
19.6969697,292.8469697,2.691919192,10.43,0.257117833,10.68624887
19.6969697,292.8469697,2.757575758,10.40,0.257117833,10.6527713
19.6969697,292.8469697,2.823232323,10.32,0.257117833,10.57926047
19.6969697,292.8469697,2.888888889,10.20,0.257117833,10.46155805
19.6969697,292.8469697,2.954545455,10.04,0.257117833,10.29496928
19.6969697,292.8469697,3.02020202,9.82,0.257117833,10.07418636
19.6969697,292.8469697,3.085858586,9.54,0.257117833,9.79319298
19.6969697,292.8469697,3.151515152,9.19,0.257117833,9.445143725
19.6969697,292.8469697,3.217171717,8.77,0.257117833,9.022220944
19.6969697,292.8469697,3.282828283,8.26,0.257117833,8.515493127
19.6969697,292.8469697,3.348484848,7.66,0.257117833,7.914686162
19.6969697,292.8469697,3.414141414,6.95,0.257117833,7.207967978
19.6969697,292.8469697,3.47979798,6.12,0.257117833,6.38164671
19.6969697,292.8469697,3.545454545,5.16,0.257117833,5.41983364
19.6969697,292.8469697,3.611111111,4.05,0.257117833,4.303966084
19.6969697,292.8469697,3.676767677,2.76,0.257117833,3.012334784
19.6969697,292.8469697,3.742424242,1.26,0.257117833,1.519358373
19.6969697,292.8469697,3.808080808,-0.46,0.257117833,-0.205224197
19.6969697,292.8469697,3.873737374,-2.45,0.257117833,-2.19743429
19.6969697,292.8469697,3.939393939,-4.76,0.257117833,-4.500411965
19.6969697,292.8469697,4.005050505,-7.42,0.257117833,-7.166162474
19.6969697,292.8469697,4.070707071,-10.51,0.257117833,-10.25786572
19.6969697,292.8469697,4.136363636,-14.11,0.257117833,-13.85291737
19.6969697,292.8469697,4.202020202,-18.30,0.257117833,-18.04702867
19.6969697,292.8469697,4.267676768,-23.22,0.257117833,-22.95982526
19.6969697,292.8469697,4.333333333,-29.00,0.257117833,-28.74270964
19.6969697,292.8469697,4.398989899,-35.85,0.257117833,-35.59011532
19.6969697,292.8469697,4.464646465,-44.01,0.257117833,-43.75609598
19.6969697,292.8469697,4.53030303,-53.84,0.257117833,-53.57979316
19.6969697,292.8469697,4.595959596,-65.78,0.257117833,-65.52617169
19.6969697,292.8469697,4.661616162,NaN,0.257117833,NaN
19.6969697,292.8469697,4.727272727,NaN,0.257117833,NaN
19.6969697,292.8469697,4.792929293,NaN,0.257117833,NaN
19.6969697,292.8469697,4.858585859,NaN,0.257117833,NaN
19.6969697,292.8469697,4.924242424,NaN,0.257117833,NaN
19.6969697,292.8469697,4.98989899,NaN,0.257117833,NaN
19.6969697,292.8469697,5.055555556,NaN,0.257117833,NaN
19.6969697,292.8469697,5.121212121,NaN,0.257117833,NaN
19.6969697,292.8469697,5.186868687,NaN,0.257117833,NaN
19.6969697,292.8469697,5.252525253,NaN,0.257117833,NaN
19.6969697,292.8469697,5.318181818,NaN,0.257117833,NaN
19.6969697,292.8469697,5.383838384,NaN,0.257117833,NaN
19.6969697,292.8469697,5.449494949,NaN,0.257117833,NaN
19.6969697,292.8469697,5.515151515,NaN,0.257117833,NaN
19.6969697,292.8469697,5.580808081,NaN,0.257117833,NaN
19.6969697,292.8469697,5.646464646,NaN,0.257117833,NaN
19.6969697,292.8469697,5.712121212,NaN,0.257117833,NaN
19.6969697,292.8469697,5.777777778,NaN,0.257117833,NaN
19.6969697,292.8469697,5.843434343,NaN,0.257117833,NaN
19.6969697,292.8469697,5.909090909,NaN,0.257117833,NaN
19.6969697,292.8469697,5.974747475,NaN,0.257117833,NaN
19.6969697,292.8469697,6.04040404,NaN,0.257117833,NaN
19.6969697,292.8469697,6.106060606,NaN,0.257117833,NaN
19.6969697,292.8469697,6.171717172,NaN,0.257117833,NaN
19.6969697,292.8469697,6.237373737,NaN,0.257117833,NaN
19.6969697,292.8469697,6.303030303,NaN,0.257117833,NaN
19.6969697,292.8469697,6.368686869,NaN,0.257117833,NaN
19.6969697,292.8469697,6.434343434,NaN,0.257117833,NaN
19.6969697,292.8469697,6.5,NaN,0.257117833,NaN
19.19191919,292.3419192,0,0.00,0.308395567,0.308395567
19.19191919,292.3419192,0.065656566,0.21,0.308395567,0.519828827
19.19191919,292.3419192,0.131313131,0.44,0.308395567,0.745561275
19.19191919,292.3419192,0.196969697,0.68,0.308395567,0.99192687
19.19191919,292.3419192,0.262626263,0.95,0.308395567,1.256085801
19.19191919,292.3419192,0.328282828,1.23,0.308395567,1.53525576
19.19191919,292.3419192,0.393939394,1.52,0.308395567,1.827037295
19.19191919,292.3419192,0.45959596,1.82,0.308395567,2.129359657
19.19191919,292.3419192,0.525252525,2.13,0.308395567,2.440419886
19.19191919,292.3419192,0.590909091,2.45,0.308395567,2.758643248
19.19191919,292.3419192,0.656565657,2.77,0.308395567,3.08262033
19.19191919,292.3419192,0.722222222,3.10,0.308395567,3.411080232
19.19191919,292.3419192,0.787878788,3.43,0.308395567,3.742875491
19.19191919,292.3419192,0.853535354,3.77,0.308395567,4.076943001
19.19191919,292.3419192,0.919191919,4.10,0.308395567,4.412294217
19.19191919,292.3419192,0.984848485,4.44,0.308395567,4.748013472
19.19191919,292.3419192,1.050505051,4.77,0.308395567,5.083222972
19.19191919,292.3419192,1.116161616,5.11,0.308395567,5.417086515
19.19191919,292.3419192,1.181818182,5.44,0.308395567,5.748802493
19.19191919,292.3419192,1.247474747,5.77,0.308395567,6.077582174
19.19191919,292.3419192,1.313131313,6.09,0.308395567,6.402654318
19.19191919,292.3419192,1.378787879,6.41,0.308395567,6.723251731
19.19191919,292.3419192,1.444444444,6.73,0.308395567,7.038603361
19.19191919,292.3419192,1.51010101,7.04,0.308395567,7.347930467
19.19191919,292.3419192,1.575757576,7.34,0.308395567,7.650437077
19.19191919,292.3419192,1.641414141,7.64,0.308395567,7.945300634
19.19191919,292.3419192,1.707070707,7.92,0.308395567,8.231672038
19.19191919,292.3419192,1.772727273,8.20,0.308395567,8.508656074
19.19191919,292.3419192,1.838383838,8.47,0.308395567,8.775310972
19.19191919,292.3419192,1.904040404,8.72,0.308395567,9.030639346
19.19191919,292.3419192,1.96969697,8.97,0.308395567,9.273574146
19.19191919,292.3419192,2.035353535,9.19,0.308395567,9.502962675
19.19191919,292.3419192,2.101010101,9.41,0.308395567,9.717574707
19.19191919,292.3419192,2.166666667,9.61,0.308395567,9.916063034
19.19191919,292.3419192,2.232323232,9.79,0.308395567,10.09696378
19.19191919,292.3419192,2.297979798,9.95,0.308395567,10.25867681
19.19191919,292.3419192,2.363636364,10.09,0.308395567,10.39944316
19.19191919,292.3419192,2.429292929,10.21,0.308395567,10.51732508
19.19191919,292.3419192,2.494949495,10.30,0.308395567,10.61018159
19.19191919,292.3419192,2.560606061,10.37,0.308395567,10.67563951
19.19191919,292.3419192,2.626262626,10.40,0.308395567,10.71105162
19.19191919,292.3419192,2.691919192,10.41,0.308395567,10.71347974
19.19191919,292.3419192,2.757575758,10.37,0.308395567,10.67962597
19.19191919,292.3419192,2.823232323,10.30,0.308395567,10.60579433
19.19191919,292.3419192,2.888888889,10.18,0.308395567,10.48783297
19.19191919,292.3419192,2.954545455,10.01,0.308395567,10.32105443
19.19191919,292.3419192,3.02020202,9.79,0.308395567,10.10015911
19.19191919,292.3419192,3.085858586,9.51,0.308395567,9.819139913
19.19191919,292.3419192,3.151515152,9.16,0.308395567,9.471161812
19.19191919,292.3419192,3.217171717,8.74,0.308395567,9.048419172
19.19191919,292.3419192,3.282828283,8.23,0.308395567,8.541993804
19.19191919,292.3419192,3.348484848,7.63,0.308395567,7.941627161
19.19191919,292.3419192,3.414141414,6.93,0.308395567,7.23550491
19.19191919,292.3419192,3.47979798,6.10,0.308395567,6.409955396
19.19191919,292.3419192,3.545454545,5.14,0.308395567,5.449108233
19.19191919,292.3419192,3.611111111,4.03,0.308395567,4.33444571
19.19191919,292.3419192,3.676767677,2.74,0.308395567,3.044269632
19.19191919,292.3419192,3.742424242,1.24,0.308395567,1.553051416
19.19191919,292.3419192,3.808080808,-0.48,0.308395567,-0.169434132
19.19191919,292.3419192,3.873737374,-2.47,0.308395567,-2.159152465
19.19191919,292.3419192,3.939393939,-4.77,0.308395567,-4.459182351
19.19191919,292.3419192,4.005050505,-7.43,0.308395567,-7.121451075
19.19191919,292.3419192,4.070707071,-10.52,0.308395567,-10.20905012
19.19191919,292.3419192,4.136363636,-14.11,0.308395567,-13.79926147
19.19191919,292.3419192,4.202020202,-18.30,0.308395567,-17.98766066
19.19191919,292.3419192,4.267676768,-23.20,0.308395567,-22.89370333
19.19191919,292.3419192,4.333333333,-28.98,0.308395567,-28.66857894
19.19191919,292.3419192,4.398989899,-35.81,0.308395567,-35.5064523
19.19191919,292.3419192,4.464646465,-43.97,0.308395567,-43.66102132
19.19191919,292.3419192,4.53030303,-53.78,0.308395567,-53.47097438
19.19191919,292.3419192,4.595959596,-65.71,0.308395567,-65.40065795
19.19191919,292.3419192,4.661616162,NaN,0.308395567,NaN
19.19191919,292.3419192,4.727272727,NaN,0.308395567,NaN
19.19191919,292.3419192,4.792929293,NaN,0.308395567,NaN
19.19191919,292.3419192,4.858585859,NaN,0.308395567,NaN
19.19191919,292.3419192,4.924242424,NaN,0.308395567,NaN
19.19191919,292.3419192,4.98989899,NaN,0.308395567,NaN
19.19191919,292.3419192,5.055555556,NaN,0.308395567,NaN
19.19191919,292.3419192,5.121212121,NaN,0.308395567,NaN
19.19191919,292.3419192,5.186868687,NaN,0.308395567,NaN
19.19191919,292.3419192,5.252525253,NaN,0.308395567,NaN
19.19191919,292.3419192,5.318181818,NaN,0.308395567,NaN
19.19191919,292.3419192,5.383838384,NaN,0.308395567,NaN
19.19191919,292.3419192,5.449494949,NaN,0.308395567,NaN
19.19191919,292.3419192,5.515151515,NaN,0.308395567,NaN
19.19191919,292.3419192,5.580808081,NaN,0.308395567,NaN
19.19191919,292.3419192,5.646464646,NaN,0.308395567,NaN
19.19191919,292.3419192,5.712121212,NaN,0.308395567,NaN
19.19191919,292.3419192,5.777777778,NaN,0.308395567,NaN
19.19191919,292.3419192,5.843434343,NaN,0.308395567,NaN
19.19191919,292.3419192,5.909090909,NaN,0.308395567,NaN
19.19191919,292.3419192,5.974747475,NaN,0.308395567,NaN
19.19191919,292.3419192,6.04040404,NaN,0.308395567,NaN
19.19191919,292.3419192,6.106060606,NaN,0.308395567,NaN
19.19191919,292.3419192,6.171717172,NaN,0.308395567,NaN
19.19191919,292.3419192,6.237373737,NaN,0.308395567,NaN
19.19191919,292.3419192,6.303030303,NaN,0.308395567,NaN
19.19191919,292.3419192,6.368686869,NaN,0.308395567,NaN
19.19191919,292.3419192,6.434343434,NaN,0.308395567,NaN
19.19191919,292.3419192,6.5,NaN,0.308395567,NaN
18.68686869,291.8368687,0,0.00,0.363326406,0.363326406
18.68686869,291.8368687,0.065656566,0.21,0.363326406,0.574492977
18.68686869,291.8368687,0.131313131,0.44,0.363326406,0.799945381
18.68686869,291.8368687,0.196969697,0.68,0.363326406,1.046003241
18.68686869,291.8368687,0.262626263,0.95,0.363326406,1.309822635
18.68686869,291.8368687,0.328282828,1.23,0.363326406,1.588619719
18.68686869,291.8368687,0.393939394,1.52,0.363326406,1.879994985
18.68686869,291.8368687,0.45959596,1.82,0.363326406,2.181878641
18.68686869,291.8368687,0.525252525,2.13,0.363326406,2.492468886
18.68686869,291.8368687,0.590909091,2.45,0.363326406,2.810192534
18.68686869,291.8368687,0.656565657,2.77,0.363326406,3.133641866
18.68686869,291.8368687,0.722222222,3.10,0.363326406,3.461547766
18.68686869,291.8368687,0.787878788,3.43,0.363326406,3.792764572
18.68686869,291.8368687,0.853535354,3.76,0.363326406,4.126230804
18.68686869,291.8368687,0.919191919,4.10,0.363326406,4.460960481
18.68686869,291.8368687,0.984848485,4.43,0.363326406,4.796039039
18.68686869,291.8368687,1.050505051,4.77,0.363326406,5.130590763
18.68686869,291.8368687,1.116161616,5.10,0.363326406,5.463781272
18.68686869,291.8368687,1.181818182,5.43,0.363326406,5.79481074
18.68686869,291.8368687,1.247474747,5.76,0.363326406,6.122892237
18.68686869,291.8368687,1.313131313,6.08,0.363326406,6.447256291
18.68686869,291.8368687,1.378787879,6.40,0.363326406,6.767137481
18.68686869,291.8368687,1.444444444,6.72,0.363326406,7.081766531
18.68686869,291.8368687,1.51010101,7.03,0.363326406,7.390366478
18.68686869,291.8368687,1.575757576,7.33,0.363326406,7.692143144
18.68686869,291.8368687,1.641414141,7.62,0.363326406,7.986275807
18.68686869,291.8368687,1.707070707,7.91,0.363326406,8.271917194
18.68686869,291.8368687,1.772727273,8.18,0.363326406,8.548174017
18.68686869,291.8368687,1.838383838,8.45,0.363326406,8.814106456
18.68686869,291.8368687,1.904040404,8.71,0.363326406,9.068719141
18.68686869,291.8368687,1.96969697,8.95,0.363326406,9.31094706
18.68686869,291.8368687,2.035353535,9.18,0.363326406,9.539640021
18.68686869,291.8368687,2.101010101,9.39,0.363326406,9.753569778
18.68686869,291.8368687,2.166666667,9.59,0.363326406,9.951391756
18.68686869,291.8368687,2.232323232,9.77,0.363326406,10.13164479
18.68686869,291.8368687,2.297979798,9.93,0.363326406,10.29273125
18.68686869,291.8368687,2.363636364,10.07,0.363326406,10.43289581
18.68686869,291.8368687,2.429292929,10.19,0.363326406,10.55020341
18.68686869,291.8368687,2.494949495,10.28,0.363326406,10.642517
18.68686869,291.8368687,2.560606061,10.34,0.363326406,10.70746718
18.68686869,291.8368687,2.626262626,10.38,0.363326406,10.7424112
18.68686869,291.8368687,2.691919192,10.38,0.363326406,10.74441543
18.68686869,291.8368687,2.757575758,10.35,0.363326406,10.71018735
18.68686869,291.8368687,2.823232323,10.27,0.363326406,10.63603677
18.68686869,291.8368687,2.888888889,10.15,0.363326406,10.51781836
18.68686869,291.8368687,2.954545455,9.99,0.363326406,10.35085194
18.68686869,291.8368687,3.02020202,9.77,0.363326406,10.1298461
18.68686869,291.8368687,3.085858586,9.49,0.363326406,9.84880299
18.68686869,291.8368687,3.151515152,9.14,0.363326406,9.500897946
18.68686869,291.8368687,3.217171717,8.72,0.363326406,9.078337351
18.68686869,291.8368687,3.282828283,8.21,0.363326406,8.57221466
18.68686869,291.8368687,3.348484848,7.61,0.363326406,7.97229194
18.68686869,291.8368687,3.414141414,6.90,0.363326406,7.266767547
18.68686869,291.8368687,3.47979798,6.08,0.363326406,6.441991743
18.68686869,291.8368687,3.545454545,5.12,0.363326406,5.482118299
18.68686869,291.8368687,3.611111111,4.01,0.363326406,4.36865687
18.68686869,291.8368687,3.676767677,2.72,0.363326406,3.07994023
18.68686869,291.8368687,3.742424242,1.23,0.363326406,1.590479926
18.68686869,291.8368687,3.808080808,-0.49,0.363326406,-0.129906607
18.68686869,291.8368687,3.873737374,-2.48,0.363326406,-2.117131862
18.68686869,291.8368687,3.939393939,-4.78,0.363326406,-4.414211252
18.68686869,291.8368687,4.005050505,-7.44,0.363326406,-7.072998802
18.68686869,291.8368687,4.070707071,-10.52,0.363326406,-10.15648889
18.68686869,291.8368687,4.136363636,-14.11,0.363326406,-13.74185782
18.68686869,291.8368687,4.202020202,-18.29,0.363326406,-17.92454269
18.68686869,291.8368687,4.267676768,-23.19,0.363326406,-22.8238292
18.68686869,291.8368687,4.333333333,-28.95,0.363326406,-28.59069374
18.68686869,291.8368687,4.398989899,-35.78,0.363326406,-35.41903033
18.68686869,291.8368687,4.464646465,-43.93,0.363326406,-43.56218738
18.68686869,291.8368687,4.53030303,-53.72,0.363326406,-53.35839364
18.68686869,291.8368687,4.595959596,-65.63,0.363326406,-65.27137921
18.68686869,291.8368687,4.661616162,NaN,0.363326406,NaN
18.68686869,291.8368687,4.727272727,NaN,0.363326406,NaN
18.68686869,291.8368687,4.792929293,NaN,0.363326406,NaN
18.68686869,291.8368687,4.858585859,NaN,0.363326406,NaN
18.68686869,291.8368687,4.924242424,NaN,0.363326406,NaN
18.68686869,291.8368687,4.98989899,NaN,0.363326406,NaN
18.68686869,291.8368687,5.055555556,NaN,0.363326406,NaN
18.68686869,291.8368687,5.121212121,NaN,0.363326406,NaN
18.68686869,291.8368687,5.186868687,NaN,0.363326406,NaN
18.68686869,291.8368687,5.252525253,NaN,0.363326406,NaN
18.68686869,291.8368687,5.318181818,NaN,0.363326406,NaN
18.68686869,291.8368687,5.383838384,NaN,0.363326406,NaN
18.68686869,291.8368687,5.449494949,NaN,0.363326406,NaN
18.68686869,291.8368687,5.515151515,NaN,0.363326406,NaN
18.68686869,291.8368687,5.580808081,NaN,0.363326406,NaN
18.68686869,291.8368687,5.646464646,NaN,0.363326406,NaN
18.68686869,291.8368687,5.712121212,NaN,0.363326406,NaN
18.68686869,291.8368687,5.777777778,NaN,0.363326406,NaN
18.68686869,291.8368687,5.843434343,NaN,0.363326406,NaN
18.68686869,291.8368687,5.909090909,NaN,0.363326406,NaN
18.68686869,291.8368687,5.974747475,NaN,0.363326406,NaN
18.68686869,291.8368687,6.04040404,NaN,0.363326406,NaN
18.68686869,291.8368687,6.106060606,NaN,0.363326406,NaN
18.68686869,291.8368687,6.171717172,NaN,0.363326406,NaN
18.68686869,291.8368687,6.237373737,NaN,0.363326406,NaN
18.68686869,291.8368687,6.303030303,NaN,0.363326406,NaN
18.68686869,291.8368687,6.368686869,NaN,0.363326406,NaN
18.68686869,291.8368687,6.434343434,NaN,0.363326406,NaN
18.68686869,291.8368687,6.5,NaN,0.363326406,NaN
18.18181818,291.3318182,0,0.00,0.421915764,0.421915764
18.18181818,291.3318182,0.065656566,0.21,0.421915764,0.632815366
18.18181818,291.3318182,0.131313131,0.44,0.421915764,0.85798723
18.18181818,291.3318182,0.196969697,0.68,0.421915764,1.103737751
18.18181818,291.3318182,0.262626263,0.95,0.421915764,1.367217705
18.18181818,291.3318182,0.328282828,1.22,0.421915764,1.645642128
18.18181818,291.3318182,0.393939394,1.51,0.421915764,1.936611456
18.18181818,291.3318182,0.45959596,1.82,0.421915764,2.238056873
18.18181818,291.3318182,0.525252525,2.13,0.421915764,2.54817771
18.18181818,291.3318182,0.590909091,2.44,0.421915764,2.865402331
18.18181818,291.3318182,0.656565657,2.77,0.421915764,3.188324704
18.18181818,291.3318182,0.722222222,3.09,0.421915764,3.515677491
18.18181818,291.3318182,0.787878788,3.42,0.421915764,3.846316823
18.18181818,291.3318182,0.853535354,3.76,0.421915764,4.179182227
18.18181818,291.3318182,0.919191919,4.09,0.421915764,4.513292109
18.18181818,291.3318182,0.984848485,4.43,0.421915764,4.847731174
18.18181818,291.3318182,1.050505051,4.76,0.421915764,5.181626392
18.18181818,291.3318182,1.116161616,5.09,0.421915764,5.514145192
18.18181818,291.3318182,1.181818182,5.42,0.421915764,5.844489532
18.18181818,291.3318182,1.247474747,5.75,0.421915764,6.171874272
18.18181818,291.3318182,1.313131313,6.07,0.421915764,6.49553171
18.18181818,291.3318182,1.378787879,6.39,0.421915764,6.814698191
18.18181818,291.3318182,1.444444444,6.71,0.421915764,7.128606212
18.18181818,291.3318182,1.51010101,7.01,0.421915764,7.436480585
18.18181818,291.3318182,1.575757576,7.32,0.421915764,7.737528923
18.18181818,291.3318182,1.641414141,7.61,0.421915764,8.030932334
18.18181818,291.3318182,1.707070707,7.89,0.421915764,8.315845376
18.18181818,291.3318182,1.772727273,8.17,0.421915764,8.591376677
18.18181818,291.3318182,1.838383838,8.43,0.421915764,8.856588369
18.18181818,291.3318182,1.904040404,8.69,0.421915764,9.11048589
18.18181818,291.3318182,1.96969697,8.93,0.421915764,9.35200989
18.18181818,291.3318182,2.035353535,9.16,0.421915764,9.580009044
18.18181818,291.3318182,2.101010101,9.37,0.421915764,9.793258307
18.18181818,291.3318182,2.166666667,9.57,0.421915764,9.990415729
18.18181818,291.3318182,2.232323232,9.75,0.421915764,10.17002285
18.18181818,291.3318182,2.297979798,9.91,0.421915764,10.33048456
18.18181818,291.3318182,2.363636364,10.05,0.421915764,10.47004916
